blue,3
brick,3
bumper,3
bunny,3
canary,3
chip,3
chop,3
chuck,3
cop,3
crack,3
cracker,3
crib,3
deuce,3
do,3
drop,3
finger,3
flash,3
fly,3
go,3
head,3
jack,3
joey,3
johnny,3
jump,3
monkey,3
nut,3
on,3
pitch,3
plant,3
pot,3
poultice,3
pull,3
queer,3
rabbit,3
rag,3
rattle,3
rig,3
screw,3
squeeze,3
stiff,3
tiger,3
tip,3
twist,3
whack,3
